frame_idx,dt_ms,view_sse,visible_n,partition_n,load_n,spawn_n,tex_upload_n,evict_n,gpu_tex_cache,mesh_backlog,dl_in_flight,stale_skips,retry_after,frame_mesh,frame_despawn,evict_deferred
1702,0.793,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1703,0.736,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1704,6.478,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1705,25.309,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1706,0.789,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1707,0.876,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1708,6.611,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1709,24.905,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1710,0.821,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1711,1.780,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1712,5.681,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1713,25.258,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1714,0.774,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1715,1.270,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1716,5.973,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1717,25.134,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1718,0.799,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1719,0.811,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1720,6.609,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1721,25.126,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1722,0.890,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1723,0.654,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1724,6.692,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1725,25.074,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1726,0.760,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1727,0.774,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1728,6.725,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1729,25.099,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1730,0.779,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1731,0.670,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1732,6.878,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1733,24.938,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1734,0.991,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1735,1.950,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1736,5.384,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1737,25.212,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1738,0.769,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1739,1.226,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1740,6.058,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1741,25.252,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1742,0.773,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1743,0.635,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1744,6.702,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1745,25.267,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1746,0.790,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1747,0.751,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1748,6.439,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1749,25.306,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1750,0.829,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1751,0.614,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1752,6.766,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1753,25.026,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1754,0.772,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1755,0.641,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1756,6.820,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1757,25.115,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1758,0.910,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1759,0.729,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1760,6.666,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1761,25.404,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1762,1.021,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1763,1.804,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1764,5.020,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1765,25.374,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1766,0.820,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1767,0.837,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1768,6.231,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1769,25.147,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1770,0.794,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1771,0.838,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1772,6.547,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1773,25.135,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1774,0.836,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1775,0.631,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1776,6.669,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1777,25.145,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1778,1.014,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1779,0.588,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1780,6.698,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1781,25.291,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1782,0.869,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1783,0.712,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1784,6.530,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1785,25.025,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1786,0.852,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1787,1.839,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1788,5.613,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1789,25.198,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1790,0.818,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1791,0.688,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1792,6.527,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1793,25.125,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1794,0.823,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1795,0.738,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1796,6.671,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1797,25.274,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1798,0.808,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1799,0.659,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1800,6.784,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1801,25.029,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1802,0.845,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1803,0.595,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1804,6.651,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1805,25.204,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1806,0.811,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1807,0.702,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1808,6.936,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1809,25.035,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1810,0.870,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1811,0.626,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1812,6.665,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1813,25.122,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1814,0.736,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1815,1.167,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1816,6.232,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1817,25.100,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1818,0.746,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1819,0.758,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1820,6.759,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1821,25.088,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1822,0.795,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1823,0.776,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1824,6.540,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1825,25.068,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1826,0.821,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1827,0.771,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1828,6.671,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1829,25.194,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1830,0.787,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1831,0.641,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1832,6.766,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1833,25.102,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1834,0.823,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1835,0.718,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1836,6.700,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1837,25.032,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1838,0.874,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1839,0.711,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1840,6.592,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1841,25.165,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1842,0.781,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1843,1.439,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1844,5.944,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1845,25.222,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1846,0.811,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1847,0.624,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1848,6.621,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1849,25.365,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1850,0.828,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1851,0.617,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1852,6.675,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1853,24.968,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1854,0.776,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1855,0.653,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1856,6.946,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1857,25.055,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1858,0.790,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1859,0.695,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1860,6.822,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1861,24.975,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1862,0.979,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1863,0.711,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1864,6.554,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1865,25.143,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1866,0.812,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1867,0.706,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1868,6.788,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1869,25.062,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1870,0.897,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1871,0.634,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1872,6.542,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1873,25.339,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1874,0.858,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1875,0.733,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1876,6.659,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1877,25.082,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1878,0.719,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1879,0.686,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1880,6.822,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1881,24.880,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1882,0.880,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1883,0.682,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1884,6.929,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1885,24.957,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1886,0.884,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1887,2.061,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1888,5.213,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1889,25.240,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1890,0.867,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1891,0.613,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1892,6.523,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1893,25.413,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1894,0.827,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1895,0.655,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1896,6.490,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1897,25.229,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1898,0.874,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1899,0.784,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1900,6.694,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1901,24.770,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1902,0.804,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1903,0.660,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1904,6.923,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1905,25.170,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1906,0.884,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1907,0.707,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1908,6.653,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1909,25.045,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1910,0.961,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1911,1.337,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1912,5.862,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1913,25.101,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1914,0.860,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1915,0.629,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1916,6.838,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1917,24.977,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1918,0.797,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1919,0.803,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1920,6.666,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1921,25.192,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1922,0.763,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1923,0.730,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1924,6.616,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1925,25.048,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1926,0.951,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1927,0.607,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1928,6.723,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1929,25.108,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1930,1.004,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1931,0.740,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1932,6.524,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1933,25.279,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1934,0.850,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1935,1.240,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1936,5.861,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1937,25.446,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1938,0.802,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1939,0.783,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1940,6.354,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1941,25.064,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1942,0.856,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1943,0.672,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1944,6.665,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1945,25.254,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1946,0.823,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1947,0.741,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1948,6.674,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1949,25.094,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1950,0.693,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1951,0.938,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1952,6.639,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1953,24.975,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1954,0.783,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1955,0.731,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1956,6.823,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1957,25.103,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1958,0.838,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1959,0.687,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1960,6.690,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1961,25.084,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1962,0.866,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1963,1.951,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1964,5.482,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1965,25.010,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1966,0.919,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1967,1.115,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1968,6.218,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1969,25.091,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1970,0.796,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1971,0.668,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1972,6.653,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1973,25.228,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1974,0.733,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1975,0.811,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1976,6.533,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1977,25.283,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1978,0.848,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1979,0.669,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1980,6.853,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1981,24.939,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1982,0.835,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1983,0.701,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1984,6.630,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1985,25.276,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1986,0.895,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1987,0.656,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1988,6.525,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1989,25.052,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1990,0.852,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1991,1.327,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1992,5.985,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1993,25.428,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1994,1.018,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1995,0.696,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1996,6.531,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1997,24.810,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1998,0.911,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
1999,0.646,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2000,6.611,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2001,25.481,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2002,0.847,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2003,0.991,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2004,6.236,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2005,25.279,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2006,0.985,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2007,0.841,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2008,6.556,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2009,24.800,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2010,0.835,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2011,0.632,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2012,6.704,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2013,24.911,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2014,0.730,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2015,0.824,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2016,6.804,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2017,25.964,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2018,1.002,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2019,1.652,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2020,4.502,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2021,25.271,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2022,0.723,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2023,0.846,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2024,6.538,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2025,25.196,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2026,0.869,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2027,0.664,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2028,6.600,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2029,25.538,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2030,0.933,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2031,0.769,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2032,6.084,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2033,25.271,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2034,0.842,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2035,0.709,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2036,6.786,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2037,25.104,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2038,0.854,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2039,0.806,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2040,6.487,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2041,25.052,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2042,0.958,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2043,1.036,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2044,6.276,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2045,25.169,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2046,0.818,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2047,0.689,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2048,6.424,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2049,25.234,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2050,0.846,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2051,0.704,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2052,6.729,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2053,25.165,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2054,0.751,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2055,0.712,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2056,6.608,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2057,25.370,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2058,0.822,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2059,0.643,0,240,0,0,0,0,0,58,0,182,26,0,0,0,0
2060,6.716,0,240,0,0,0,0,0,58,0,181,26,1,0,0,0
2061,24.934,0,240,0,0,0,0,0,58,0,180,26,2,0,0,0
2062,0.746,0,240,0,0,0,0,0,58,0,180,26,2,0,0,0
2063,0.692,0,240,0,0,0,0,0,58,0,180,26,2,0,0,0
2064,7.084,0,240,0,0,0,0,0,58,0,179,26,3,0,0,0
2065,24.891,0,240,0,0,0,0,0,58,0,179,26,3,0,0,0
2066,0.824,0,240,0,0,0,0,0,58,0,179,26,3,0,0,0
2067,0.643,0,240,0,0,0,0,0,58,0,179,26,3,0,0,0
2068,6.716,0,240,0,0,0,0,0,58,0,179,26,3,0,0,0
2069,25.237,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2070,0.768,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2071,0.796,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2072,6.396,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2073,25.268,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2074,0.759,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2075,0.714,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
2076,6.700,0,240,0,0,0,0,0,58,0,178,26,4,0,0,0
