frame_idx,dt_ms,view_sse,visible_n,partition_n,load_n,spawn_n,tex_upload_n,evict_n,gpu_tex_cache,mesh_backlog,dl_in_flight,stale_skips,retry_after,frame_mesh,frame_despawn,evict_deferred
1133,6.682,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1134,25.141,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1135,0.818,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1136,0.694,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1137,6.589,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1138,25.273,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1139,0.823,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1140,1.141,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1141,6.307,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1142,25.028,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1143,0.802,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1144,0.676,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1145,6.620,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1146,25.122,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1147,0.784,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1148,0.751,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1149,7.026,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1150,24.835,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1151,0.979,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1152,0.680,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1153,6.533,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1154,25.246,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1155,0.949,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1156,1.009,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1157,6.121,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1158,25.152,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1159,0.749,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1160,0.758,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1161,6.598,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1162,25.151,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1163,0.844,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1164,0.642,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1165,6.674,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1166,25.206,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1167,0.787,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1168,0.684,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1169,6.649,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1170,25.252,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1171,0.815,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1172,0.666,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1173,6.741,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1174,25.048,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1175,0.825,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1176,0.658,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1177,6.829,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1178,25.067,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1179,0.783,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1180,2.006,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1181,5.945,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1182,24.634,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1183,0.850,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1184,0.646,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1185,6.519,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1186,25.303,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1187,0.829,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1188,0.633,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1189,7.062,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1190,24.812,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1191,0.852,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1192,0.711,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1193,6.570,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1194,25.233,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1195,0.771,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1196,0.691,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1197,7.126,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1198,24.730,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1199,0.820,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1200,0.690,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1201,6.609,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1202,25.067,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1203,0.780,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1204,0.667,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1205,6.944,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1206,25.215,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1207,0.777,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1208,1.682,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1209,5.479,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1210,25.171,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1211,0.800,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1212,0.666,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1213,7.303,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1214,24.641,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1215,0.824,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1216,0.661,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1217,6.561,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1218,25.255,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1219,0.846,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1220,0.643,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1221,7.123,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1222,24.710,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1223,0.853,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1224,0.725,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1225,6.566,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1226,25.108,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1227,0.802,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1228,0.689,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1229,7.104,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1230,24.976,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1231,0.956,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1232,0.684,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1233,6.478,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1234,25.082,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1235,0.799,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1236,0.672,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1237,6.708,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1238,25.184,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1239,0.803,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1240,0.636,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1241,6.757,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1242,25.134,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1243,0.818,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1244,0.704,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1245,6.746,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1246,25.029,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1247,0.746,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1248,0.636,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1249,6.682,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1250,25.226,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1251,0.812,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1252,0.702,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1253,7.762,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1254,24.183,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1255,0.796,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1256,0.697,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1257,6.447,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1258,25.375,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1259,0.830,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1260,0.774,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1261,7.623,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1262,24.031,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1263,0.840,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1264,0.645,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1265,6.585,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1266,25.383,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1267,0.797,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1268,0.660,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1269,6.520,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1270,25.120,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1271,0.751,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1272,0.630,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1273,6.888,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1274,25.129,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1275,0.783,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1276,0.674,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1277,7.157,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1278,24.705,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1279,0.788,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1280,1.733,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1281,5.746,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1282,25.131,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1283,0.794,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1284,0.685,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1285,7.099,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1286,24.983,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1287,0.916,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1288,0.790,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1289,6.250,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1290,25.088,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1291,0.838,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1292,0.745,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1293,7.820,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1294,24.066,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1295,0.879,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1296,0.722,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1297,6.374,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1298,25.237,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1299,0.815,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1300,0.674,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1301,6.751,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1302,25.028,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1303,0.790,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1304,0.684,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1305,6.691,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1306,25.245,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1307,0.790,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1308,1.684,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1309,5.780,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1310,24.998,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1311,0.798,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1312,0.677,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1313,6.805,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1314,25.090,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1315,0.831,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1316,0.653,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1317,6.640,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1318,25.333,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1319,0.799,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1320,0.707,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1321,6.605,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1322,25.022,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1323,0.871,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1324,0.767,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1325,6.991,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1326,24.865,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1327,0.817,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1328,0.653,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1329,6.522,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1330,25.272,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1331,0.845,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1332,0.791,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1333,6.632,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1334,25.215,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1335,0.923,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1336,0.755,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1337,6.285,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1338,25.160,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1339,0.758,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1340,0.756,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1341,7.715,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1342,24.125,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1343,0.822,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1344,0.777,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1345,6.469,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1346,25.568,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1347,1.004,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1348,0.787,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1349,6.050,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1350,25.290,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1351,0.801,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1352,0.602,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1353,6.604,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1354,25.302,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1355,0.914,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1356,0.776,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1357,6.857,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1358,24.811,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1359,0.891,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1360,1.333,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1361,5.751,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1362,25.344,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1363,0.752,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1364,0.776,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1365,6.576,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1366,25.101,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1367,0.827,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1368,0.719,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1369,6.557,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1370,25.331,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1371,0.766,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1372,0.756,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1373,6.599,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1374,25.139,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1375,0.860,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1376,0.670,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1377,6.518,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1378,25.215,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1379,0.779,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1380,0.647,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1381,7.375,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1382,24.625,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1383,0.810,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1384,0.636,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1385,6.662,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1386,25.095,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1387,0.840,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1388,0.733,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1389,6.634,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1390,25.226,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1391,0.705,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1392,0.714,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1393,6.719,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1394,25.337,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1395,0.788,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1396,0.656,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1397,7.059,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1398,25.799,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1399,1.938,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1400,1.040,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1401,4.109,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1402,25.299,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1403,0.862,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1404,0.696,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1405,7.298,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1406,24.239,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1407,0.852,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1408,0.724,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1409,6.640,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1410,25.243,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1411,0.878,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1412,3.014,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1413,4.481,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1414,25.021,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1415,0.843,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1416,0.714,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1417,6.364,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1418,25.345,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1419,0.867,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1420,0.700,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1421,6.987,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1422,24.683,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1423,0.814,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1424,0.611,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1425,6.674,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1426,25.274,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1427,0.845,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1428,0.710,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1429,6.554,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1430,25.270,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1431,0.841,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1432,0.928,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1433,6.409,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1434,25.108,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1435,0.757,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1436,0.688,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1437,6.783,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1438,25.285,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1439,0.798,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1440,1.276,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1441,5.735,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1442,25.358,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1443,0.797,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1444,0.632,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1445,7.131,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1446,24.803,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1447,0.911,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1448,0.688,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1449,6.446,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1450,25.252,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1451,0.799,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1452,0.695,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1453,7.404,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1454,24.391,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1455,0.783,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1456,0.663,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1457,6.720,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1458,25.243,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1459,0.896,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1460,0.642,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1461,7.062,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1462,24.583,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1463,0.965,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1464,0.674,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1465,6.504,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1466,25.435,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1467,0.836,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1468,0.944,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1469,6.121,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1470,25.305,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1471,0.841,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1472,0.645,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1473,6.624,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1474,25.199,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1475,0.906,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1476,0.617,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1477,7.172,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1478,24.551,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1479,0.807,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1480,0.664,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1481,6.703,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1482,25.154,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1483,0.867,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1484,0.605,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1485,6.885,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1486,25.071,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1487,0.865,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1488,0.902,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1489,6.346,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1490,25.668,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1491,1.007,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1492,0.924,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1493,6.468,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1494,24.439,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1495,0.787,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1496,0.712,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1497,6.630,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1498,25.343,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1499,0.812,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1500,0.795,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1501,6.985,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1502,24.611,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1503,0.894,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1504,0.772,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1505,6.451,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1506,25.192,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
1507,0.768,0,58,0,0,0,0,0,0,0,252,0,0,0,0,0
